"radar","datetime","mtr","vid","vir","rtr","mt","rt","ff","dd","u","v","height"
"UNKNOWN",2025-02-17 21:40:00,0,1.9,21.372,0,149.21964,1677.893772,0,90,0,0,1306.31578947368
"UNKNOWN",2025-02-17 21:50:00,0,0.62,6.798,0,149.21964,1677.893772,0,90,0,0,1267.74193548387
"UNKNOWN",2025-02-17 22:00:00,0,0.98,10.902,0,149.21964,1677.893772,0,90,0,0,1838.77551020408
"UNKNOWN",2025-02-17 22:10:00,0,1.86,20.74,0,149.21964,1677.893772,0,90,0,0,1960.21505376344
"UNKNOWN",2025-02-17 22:20:00,0,0.94,10.34,0,149.21964,1677.893772,0,90,0,0,1359.57446808511
"UNKNOWN",2025-02-17 22:30:00,0,1.28,14.152,0,149.21964,1677.893772,0,90,0,0,1690.625
"UNKNOWN",2025-02-17 22:40:00,0,0.56,6.086,0,149.21964,1677.893772,0,90,0,0,1335.71428571429
"UNKNOWN",2025-02-17 22:50:00,0,0.72,7.66,0,149.21964,1677.893772,0,90,0,0,2005.55555555556
"UNKNOWN",2025-02-17 23:00:00,0,1.04,11.524,0,149.21964,1677.893772,0,90,0,0,1788.46153846154
"UNKNOWN",2025-02-17 23:10:00,0,0.58,6.316,0,149.21964,1677.893772,0,90,0,0,1548.27586206897
"UNKNOWN",2025-02-17 23:20:00,0,0.82,8.922,0,149.21964,1677.893772,0,90,0,0,1368.29268292683
"UNKNOWN",2025-02-17 23:30:00,0,1.1,12.22,0,149.21964,1677.893772,0,90,0,0,1470.90909090909
"UNKNOWN",2025-02-17 23:40:00,0,0.5,5.546,0,149.21964,1677.893772,0,90,0,0,1612
"UNKNOWN",2025-02-17 23:50:00,0,0.5,5.43,0,149.21964,1677.893772,0,90,0,0,1156
"UNKNOWN",2025-02-18,0,0.5,5.43,0,149.21964,1677.893772,0,90,0,0,1156
"UNKNOWN",2025-02-18 00:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 00:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 00:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 00:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 00:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 01:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 02:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 03:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 04:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 05:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 06:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 07:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 07:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-18 17:20:00,0,0.84,9.178,0,149.21964,1677.893772,0,90,0,0,1690.47619047619
"UNKNOWN",2025-02-18 17:30:00,0,2.04,22.868,0,149.21964,1677.893772,0,90,0,0,2019.60784313726
"UNKNOWN",2025-02-18 17:40:00,0,1.46,16.812,0,149.21964,1677.893772,0,90,0,0,2130.13698630137
"UNKNOWN",2025-02-18 17:50:00,0,2.28,24.952,0,149.21964,1677.893772,0,90,0,0,1605.26315789474
"UNKNOWN",2025-02-18 18:00:00,0,0.88,9.674,0,149.21964,1677.893772,0,90,0,0,1640.90909090909
"UNKNOWN",2025-02-18 18:10:00,0,1.48,16.046,0,149.21964,1677.893772,0,90,0,0,1843.24324324324
"UNKNOWN",2025-02-18 18:20:00,0,2.12,23.464,0,149.21964,1677.893772,0,90,0,0,1962.2641509434
"UNKNOWN",2025-02-18 18:30:00,0,1.18,12.972,0,149.21964,1677.893772,0,90,0,0,2028.81355932203
"UNKNOWN",2025-02-18 18:40:00,0,1.74,19.202,0,149.21964,1677.893772,0,90,0,0,2070.11494252874
"UNKNOWN",2025-02-18 18:50:00,0,1.48,16.588,0,149.21964,1677.893772,0,90,0,0,2191.89189189189
"UNKNOWN",2025-02-18 19:00:00,0,1.84,20.638,0,149.21964,1677.893772,0,90,0,0,1978.26086956522
"UNKNOWN",2025-02-18 19:10:00,0,1.78,19.734,0,149.21964,1677.893772,0,90,0,0,1926.96629213483
"UNKNOWN",2025-02-18 19:20:00,0,1.54,16.842,0,149.21964,1677.893772,0,90,0,0,1863.63636363636
"UNKNOWN",2025-02-18 19:30:00,0,1.02,11.062,0,149.21964,1677.893772,0,90,0,0,2362.74509803922
"UNKNOWN",2025-02-18 19:40:00,0,2.1,23.494,0,149.21964,1677.893772,0,90,0,0,1795.2380952381
"UNKNOWN",2025-02-18 19:50:00,0,0.98,10.752,0,149.21964,1677.893772,0,90,0,0,2038.77551020408
"UNKNOWN",2025-02-18 20:00:00,0,1.62,18.236,0,149.21964,1677.893772,0,90,0,0,2537.03703703704
"UNKNOWN",2025-02-18 20:10:00,0,0.96,10.524,0,149.21964,1677.893772,0,90,0,0,1483.33333333333
"UNKNOWN",2025-02-18 20:20:00,0,1.92,21.102,0,149.21964,1677.893772,0,90,0,0,2085.41666666667
"UNKNOWN",2025-02-18 20:30:00,0,0.68,7.748,0,149.21964,1677.893772,0,90,0,0,1976.47058823529
"UNKNOWN",2025-02-18 20:40:00,0,1.36,15.184,0,149.21964,1677.893772,0,90,0,0,1952.94117647059
"UNKNOWN",2025-02-18 20:50:00,0,0.66,7.18,0,149.21964,1677.893772,0,90,0,0,2063.63636363636
"UNKNOWN",2025-02-18 21:00:00,0,1.22,13.502,0,149.21964,1677.893772,0,90,0,0,2739.34426229508
"UNKNOWN",2025-02-18 21:10:00,0,0.7,7.806,0,149.21964,1677.893772,0,90,0,0,1414.28571428571
"UNKNOWN",2025-02-18 21:20:00,0,1.2,13.174,0,149.21964,1677.893772,0,90,0,0,1536.66666666667
"UNKNOWN",2025-02-18 21:30:00,0,0.46,5.29,0,149.21964,1677.893772,0,90,0,0,1639.13043478261
"UNKNOWN",2025-02-18 21:40:00,0,0.54,5.708,0,149.21964,1677.893772,0,90,0,0,2418.51851851852
"UNKNOWN",2025-02-18 21:50:00,0,0.88,10.01,0,149.21964,1677.893772,0,90,0,0,1854.54545454545
"UNKNOWN",2025-02-18 22:00:00,0,0.42,4.84,0,149.21964,1677.893772,0,90,0,0,985.714285714286
"UNKNOWN",2025-02-18 22:10:00,0,1.34,14.78,0,149.21964,1677.893772,0,90,0,0,1786.5671641791
"UNKNOWN",2025-02-18 22:20:00,0,0.64,6.698,0,149.21964,1677.893772,0,90,0,0,1925
"UNKNOWN",2025-02-18 22:30:00,0,0.66,7.15,0,149.21964,1677.893772,0,90,0,0,1172.72727272727
"UNKNOWN",2025-02-18 22:40:00,0,0.34,3.7,0,149.21964,1677.893772,0,90,0,0,2064.70588235294
"UNKNOWN",2025-02-18 22:50:00,0,0.34,3.488,0,149.21964,1677.893772,0,90,0,0,1217.64705882353
"UNKNOWN",2025-02-18 23:00:00,0,0.34,4.04,0,149.21964,1677.893772,0,90,0,0,1617.64705882353
"UNKNOWN",2025-02-18 23:10:00,0,0.28,3.548,0,149.21964,1677.893772,0,90,0,0,1357.14285714286
"UNKNOWN",2025-02-18 23:20:00,0,0.3,3.288,0,149.21964,1677.893772,0,90,0,0,1206.66666666667
"UNKNOWN",2025-02-18 23:30:00,0,0.44,5.062,0,149.21964,1677.893772,0,90,0,0,1200
"UNKNOWN",2025-02-18 23:40:00,0,0.16,1.864,0,149.21964,1677.893772,0,90,0,0,1675
"UNKNOWN",2025-02-18 23:50:00,0,0.2,2.224,0,149.21964,1677.893772,0,90,0,0,1660
"UNKNOWN",2025-02-19,0,0.2,2.224,0,149.21964,1677.893772,0,90,0,0,1660
"UNKNOWN",2025-02-19 00:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 00:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 00:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 00:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 00:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 01:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 02:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 03:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 04:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 05:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 06:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 07:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 07:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 17:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 17:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 17:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 18:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 19:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 20:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 21:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 22:00:00,0,1.46,16.288,0,149.21964,1677.893772,0,90,0,0,1716.43835616438
"UNKNOWN",2025-02-19 22:10:00,0,1.36,30.214,0,149.21964,1677.893772,0,90,0,0,600
"UNKNOWN",2025-02-19 22:20:00,0,0.24,29.15,0,149.21964,1677.893772,0,90,0,0,400
"UNKNOWN",2025-02-19 22:30:00,0,0.18,12.85,0,149.21964,1677.893772,0,90,0,0,300
"UNKNOWN",2025-02-19 22:40:00,0,0,30.988,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 22:50:00,0,0.76,23.754,0,149.21964,1677.893772,0,90,0,0,300
"UNKNOWN",2025-02-19 23:00:00,0,0,20.682,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 23:10:00,0,0,12.264,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 23:20:00,0,0,1.904,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 23:30:00,0,0,4.764,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 23:40:00,0,0,0.63,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-19 23:50:00,0,0,5.812,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20,0,0,5.812,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 00:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 00:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 00:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 00:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 00:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 01:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 02:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 03:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 04:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 05:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:10:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:20:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:30:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:40:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 06:50:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 07:00:00,0,0,0,0,149.21964,1677.893772,NA,NA,NA,NA,NA
"UNKNOWN",2025-02-20 17:30:00,0,0.22,58.79,0,149.21964,1677.893772,0,90,0,0,1936.36363636364
"UNKNOWN",2025-02-20 17:40:00,0,0.38,42.854,0,149.21964,1677.893772,0,90,0,0,2215.78947368421
"UNKNOWN",2025-02-20 17:50:00,0,0.14,17.106,0,149.21964,1677.893772,0,90,0,0,1871.42857142857
"UNKNOWN",2025-02-20 18:00:00,0,0.64,20.93,0,149.21964,1677.893772,0,90,0,0,2331.25
"UNKNOWN",2025-02-20 18:10:00,0,0.08,53.7,0,149.21964,1677.893772,0,90,0,0,1450
"UNKNOWN",2025-02-20 18:20:00,0,0.26,30.352,0,149.21964,1677.893772,0,90,0,0,1792.30769230769
"UNKNOWN",2025-02-20 18:30:00,0,0.24,24.116,0,149.21964,1677.893772,0,90,0,0,1583.33333333333
"UNKNOWN",2025-02-20 18:40:00,0,0.34,40.182,0,149.21964,1677.893772,0,90,0,0,1829.41176470588
"UNKNOWN",2025-02-20 18:50:00,0,1.24,73.434,0,149.21964,1677.893772,0,90,0,0,2119.35483870968
"UNKNOWN",2025-02-20 19:00:00,0,0.88,39.228,0,149.21964,1677.893772,0,90,0,0,1663.63636363636
"UNKNOWN",2025-02-20 19:10:00,0,1.68,18.084,0,149.21964,1677.893772,0,90,0,0,752.380952380952
"UNKNOWN",2025-02-20 19:20:00,18.88848,1.18,21.65,211.696272,152.36772,1713.176484,4.4464406779661,70.6308660039988,4.19305084745763,1.47406779661017,1055.93220338983
"UNKNOWN",2025-02-20 19:30:00,0,0.86,18.518,383.605776,152.36772,1777.11078,0,90,0,0,2020.93023255814
"UNKNOWN",2025-02-20 19:40:00,16.4736,1.82,26.274,463.165488,155.11332,1854.305028,2.51428571428571,65.4056390163528,2.28703296703297,1.04681318681319,1673.62637362637
"UNKNOWN",2025-02-20 19:50:00,76.3992,3.46,46.004,953.881488,167.84652,2013.285276,6.13352601156069,71.5865673184411,5.81913294797688,1.93728323699422,1717.34104046243
"UNKNOWN",2025-02-20 20:00:00,74.016,3.62,43.738,808.06968,180.18252,2147.963556,5.67955801104972,70.0702273000084,5.33922651933702,1.93591160220994,1572.92817679558
